"codigo_producto","caja_grosor_mm","caja_exterior_largo","caja_exterior_ancho","caja_exterior_alto","caja_interior_largo","caja_interior_ancho","caja_interior_alto","perimetro_caja_m","cantidad_cajas_alto","cantidad_cajas_largo","cantidad_cajas_ancho","cantidad_cajas_total","utilizacion","caja_tipo_id","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_bakersfield","volumen_producto_planta_monterrey","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","cantidad_productos","volumen_tipo_planta_buenos_aires","volumen_tipo_planta_curitiba","volumen_tipo_planta_santiago","volumen_tipo_planta_monterrey","volumen_tipo_planta_bakersfield","costo_unitario_base","costo_total_base","descuento_planta_buenos_aires","descuento_planta_curitiba","descuento_planta_santiago","descuento_planta_monterrey","descuento_planta_bakersfield","costo_unitario_planta_buenos_aires","costo_unitario_planta_curitiba","costo_unitario_planta_santiago","costo_unitario_planta_monterrey","costo_unitario_planta_bakersfield","costo_por_pallet","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_total","costo_pallet_planta_buenos_aires","costo_pallet_planta_curitiba","costo_pallet_planta_santiago","costo_pallet_planta_monterrey","costo_pallet_planta_bakersfield","costo_pallets_total"
"BR0169",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,20013,0,910,0,20923,20923,0,0,0,0,326.921875,0,0,0,0,326.921875,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,8787.66,0,0,0,0,8787.66,49038.28125,0,0,0,0,49038.28125
"BR0170",3,399.727283445585,299.78815753376,149.939735003316,393.727283445585,293.78815753376,143.939735003316,1.39903088195869,12,2,4,96,0.998211339288231,42,4129,0,3241,0,7370,1151,2620,1715,1020,864,11.9895833333333,27.2916666666667,17.8645833333333,9,10.625,76.7708333333333,6,59790,139188,99384,44874,903528,0.6,124676.4,10,0,10,10,-20,0.66,0.6,0.66,0.66,0.48,150,759.66,1572,1131.9,570.24,489.6,4523.4,1798.4375,4093.75,2679.6875,1350,1593.75,11515.625
"BR0171",3,398.816671857971,269.672587953179,179.323471288646,392.816671857971,263.672587953179,173.323471288646,1.3369785196223,10,2,4,80,0.892880819994613,17,1310,0,53620,0,54930,0,54930,0,0,0,0,686.625,0,0,0,686.625,7,37891,3532942,1166893,28441,447874,0.6,446917.8,10,-30,-20,10,-10,0.66,0.42,0.48,0.66,0.54,150,0,23070.6,0,0,0,23070.6,0,102993.75,0,0,0,102993.75
"BR0172",3,399.987041795387,299.989934108923,224.995748919131,393.987041795387,293.989934108923,218.995748919131,1.39995395180862,8,2,4,64,0.999915160158415,57,39018,0,0,0,39018,0,24528,14490,0,0,0,383.25,226.40625,0,0,609.65625,11,387563,6356361,9581121,3509,3564,0.6,890842.8,0,-30,-30,10,10,0.6,0.42,0.42,0.66,0.66,150,0,10301.76,6085.8,0,0,16387.56,0,57487.5,33960.9375,0,0,91448.4375
"BR0173",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,329481,0,0,0,329481,0,216546,112935,0,0,0,3383.53125,1764.609375,0,0,5148.140625,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,0,90949.32,47432.7,0,0,138382.02,0,507529.6875,264691.40625,0,0,772221.09375
"BR0174",3,398.705408975371,298.983218032755,163.357544839731,392.705408975371,292.983218032755,157.357544839731,1.39537725401625,11,2,4,88,0.991692596752447,13,49557,0,0,0,49557,0,49557,0,0,0,0,563.147727272727,0,0,0,563.147727272727,15,2084415,11326320,83385,496680,1066470,0.6,602290.8,-20,-30,10,0,-10,0.48,0.42,0.66,0.6,0.54,150,0,20813.94,0,0,0,20813.94,0,84472.1590909091,0,0,0,84472.1590909091
"BR0175",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,18028,0,0,0,18028,0,18028,0,0,0,0,375.583333333333,0,0,0,375.583333333333,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,0,7571.76,0,0,0,7571.76,0,56337.5,0,0,0,56337.5
"BR0176",3,399.899158030004,277.172057647342,163.620258901912,393.899158030004,271.172057647342,157.620258901912,1.35414243135469,11,2,4,88,0.923583031378303,54,1,0,18641,0,18642,2911,6628,4338,2580,2185,33.0795454545455,75.3181818181818,49.2954545454545,24.8295454545455,29.3181818181818,211.840909090909,4,55244,125784,82328,41464,48968,0.6,53068.2,10,0,0,10,10,0.66,0.6,0.6,0.66,0.66,150,1921.26,3976.8,2602.8,1442.1,1702.8,11645.76,4961.93181818182,11297.7272727273,7394.31818181818,3724.43181818182,4397.72727272727,31776.1363636364
"BR0177",3,399.899158030004,277.172057647342,163.620258901912,393.899158030004,271.172057647342,157.620258901912,1.35414243135469,11,2,4,88,0.923583031378303,54,2754,0,0,0,2754,430,979,641,381,323,4.88636363636364,11.125,7.28409090909091,3.67045454545455,4.32954545454545,31.2954545454545,4,55244,125784,82328,41464,48968,0.6,53068.2,10,0,0,10,10,0.66,0.6,0.6,0.66,0.66,150,283.8,587.4,384.6,213.18,251.46,1720.44,732.954545454545,1668.75,1092.61363636364,550.568181818182,649.431818181818,4694.31818181818
"BR0178",3,399.899158030004,271.854958477787,163.620258901912,393.899158030004,265.854958477787,157.620258901912,1.34350823301558,11,2,4,88,0.905865579587384,53,69953,0,5263,0,75216,11746,26742,17502,10411,8815,133.477272727273,303.886363636364,198.886363636364,100.170454545455,118.306818181818,854.727272727273,2,70836,161274,105552,53162,62786,0.6,136083,0,-10,-10,0,0,0.6,0.54,0.54,0.6,0.6,150,7047.6,14440.68,9451.08,5289,6246.6,42474.96,20021.5909090909,45582.9545454545,29832.9545454545,15025.5681818182,17746.0227272727,128209.090909091
"BR0179",3,399.727283445585,299.78815753376,149.939735003316,393.727283445585,293.78815753376,143.939735003316,1.39903088195869,12,2,4,96,0.998211339288231,42,10579,0,15920,0,26499,4138,9421,6166,3668,3106,43.1041666666667,98.1354166666667,64.2291666666667,32.3541666666667,38.2083333333333,276.03125,6,59790,139188,99384,44874,903528,0.6,124676.4,10,0,10,10,-20,0.66,0.6,0.66,0.66,0.48,150,2731.08,5652.6,4069.56,2049.96,1760.64,16263.84,6465.625,14720.3125,9634.375,4853.125,5731.25,41404.6875
"BR0180",3,399.899158030004,277.172057647342,163.620258901912,393.899158030004,271.172057647342,157.620258901912,1.35414243135469,11,2,4,88,0.923583031378303,54,34641,0,0,0,34641,5409,12316,8061,4795,4060,61.4659090909091,139.954545454545,91.6022727272727,46.1363636363636,54.4886363636364,393.647727272727,4,55244,125784,82328,41464,48968,0.6,53068.2,10,0,0,10,10,0.66,0.6,0.6,0.66,0.66,150,3569.94,7389.6,4836.6,2679.6,3164.7,21640.44,9219.88636363636,20993.1818181818,13740.3409090909,6920.45454545455,8173.29545454545,59047.1590909091
"BR0181",3,399.899158030004,277.172057647342,163.620258901912,393.899158030004,271.172057647342,157.620258901912,1.35414243135469,11,2,4,88,0.923583031378303,54,32220,0,190,0,32410,5061,11523,7542,4486,3798,57.5113636363636,130.943181818182,85.7045454545455,43.1590909090909,50.9772727272727,368.295454545455,4,55244,125784,82328,41464,48968,0.6,53068.2,10,0,0,10,10,0.66,0.6,0.6,0.66,0.66,150,3340.26,6913.8,4525.2,2506.68,2960.76,20246.7,8626.70454545454,19641.4772727273,12855.6818181818,6473.86363636364,7646.59090909091,55244.3181818182
"BR0182",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,333606,0,1,5154,338761,52901,120441,78828,46888,39703,944.660714285714,2150.73214285714,1407.64285714286,708.982142857143,837.285714285714,6049.30357142857,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,22218.42,50585.22,33107.76,19057.44,19692.96,144661.8,141699.107142857,322609.821428571,211146.428571429,106347.321428571,125592.857142857,907395.535714286
"BR0183",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,38855,0,0,0,38855,0,0,38855,0,0,0,0,607.109375,0,0,607.109375,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,0,16319.1,0,0,16319.1,0,0,91066.40625,0,0,91066.40625
"BR0184",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,5895,0,0,0,5895,0,3230,2665,0,0,0,44.8611111111111,37.0138888888889,0,0,81.875,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,1356.6,1119.3,0,0,2475.9,0,6729.16666666667,5552.08333333333,0,0,12281.25
"BR0185",3,399.877441753675,277.234396359934,298.438073667139,393.877441753675,271.234396359934,292.438073667139,1.35422367622722,6,2,4,48,0.919021653979895,50,47249,0,0,0,47249,0,0,47249,0,0,0,0,984.354166666667,0,0,984.354166666667,9,0,9281511,4539762,0,0,0.6,921418.2,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,0,19844.58,0,0,19844.58,0,0,147653.125,0,0,147653.125
"BR0186",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,79869,0,2,0,79871,0,2196,77675,0,0,0,34.3125,1213.671875,0,0,1247.984375,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,0,922.32,32623.5,0,0,33545.82,0,5146.875,182050.78125,0,0,187197.65625
"BR0187",3,398.802155513947,276.864140466744,280.094523093155,392.802155513947,270.864140466744,274.094523093155,1.35133259196138,6,2,4,48,0.859065587640647,16,614,0,0,0,614,614,0,0,0,0,12.7916666666667,0,0,0,0,12.7916666666667,1,614,0,0,0,0,0.6,368.4,10,10,10,10,10,0.66,0.66,0.66,0.66,0.66,150,405.24,0,0,0,0,405.24,1918.75,0,0,0,0,1918.75
"BR0188",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,169127,3,1583,0,170713,26659,60694,39724,23628,20008,370.263888888889,842.972222222222,551.722222222222,277.888888888889,328.166666666667,2371.01388888889,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,11196.78,25491.48,16684.08,12004.8,11341.44,76718.58,55539.5833333333,126445.833333333,82758.3333333333,41683.3333333333,49225,355652.083333333
"BR0189",3,398.892297950046,276.87044157952,246.125229701704,392.892297950046,270.87044157952,240.125229701704,1.35152547905913,7,2,4,56,0.880912286746608,19,528201,0,32401,0,560602,0,560602,0,0,0,0,10010.75,0,0,0,10010.75,4,0,2705300,0,0,0,0.6,405795,10,-30,10,10,10,0.66,0.42,0.66,0.66,0.66,150,0,235452.84,0,0,0,235452.84,0,1501612.5,0,0,0,1501612.5
"BR0190",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,17369,0,0,0,17369,0,17369,0,0,0,0,310.160714285714,0,0,0,310.160714285714,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,7294.98,0,0,0,7294.98,0,46524.1071428571,0,0,0,46524.1071428571
"BR0191",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,88246,0,0,0,88246,40731,0,47515,0,0,636.421875,0,742.421875,0,0,1378.84375,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,19550.88,0,19956.3,0,0,39507.18,95463.28125,0,111363.28125,0,0,206826.5625
"BR0192",3,398.822994214035,239.742158348144,217.0312073662,392.822994214035,233.742158348144,211.0312073662,1.27713030512436,8,2,5,80,0.960711602832889,18,93709,0,0,75,93784,0,0,0,93784,0,0,0,0,0,1172.3,1172.3,2,0,0,0,0,280492,0.6,84147.6,10,10,10,10,-20,0.66,0.66,0.66,0.66,0.48,150,0,0,0,0,45016.32,45016.32,0,0,0,0,175845,175845
"BR0193",3,397.509154021161,276.418918157633,290.666922283448,391.509154021161,270.418918157633,284.666922283448,1.34785614435759,6,2,4,48,0.88717237160278,8,352703,1,2,0,352706,0,0,264390,88316,0,0,0,5508.125,0,1839.91666666667,7348.04166666667,7,92043,872844,4159729,69076,916881,0.6,523763.4,10,-20,-30,10,-20,0.66,0.48,0.42,0.66,0.48,150,0,0,111043.8,0,42391.68,153435.48,0,0,826218.75,0,275987.5,1102206.25
"BR0194",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,48228,0,0,0,48228,7531,17147,11223,6675,5652,156.895833333333,357.229166666667,233.8125,117.75,139.0625,1004.75,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,4970.46,7201.74,4713.66,3052.08,2803.5,22741.44,23534.375,53584.375,35071.875,17662.5,20859.375,150712.5
"BR0195",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,315717,0,0,0,315717,0,0,0,315717,0,0,0,0,0,6577.4375,6577.4375,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,0,0,0,0,132601.14,132601.14,0,0,0,0,986615.625,986615.625
"BR0196",3,397.509154021161,276.418918157633,290.666922283448,391.509154021161,270.418918157633,284.666922283448,1.34785614435759,6,2,4,48,0.88717237160278,8,31013,0,0,0,31013,0,0,0,31013,0,0,0,0,0,646.104166666667,646.104166666667,7,92043,872844,4159729,69076,916881,0.6,523763.4,10,-20,-30,10,-20,0.66,0.48,0.42,0.66,0.48,150,0,0,0,0,14886.24,14886.24,0,0,0,0,96915.625,96915.625
"BR0197",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,61138,0,0,0,61138,61138,0,0,0,0,849.138888888889,0,0,0,0,849.138888888889,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,25677.96,0,0,0,0,25677.96,127370.833333333,0,0,0,0,127370.833333333
"BR0198",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,209409,1,7350,0,216760,216760,0,0,0,0,3010.55555555556,0,0,0,0,3010.55555555556,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,91039.2,0,0,0,0,91039.2,451583.333333333,0,0,0,0,451583.333333333
"BR0199",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,43002,1,0,0,43003,43003,0,0,0,0,671.921875,0,0,0,0,671.921875,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,18061.26,0,0,0,0,18061.26,100788.28125,0,0,0,0,100788.28125
"BR0200",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,70691,0,0,0,70691,70691,0,0,0,0,883.6375,0,0,0,0,883.6375,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,29690.22,0,0,0,0,29690.22,132545.625,0,0,0,0,132545.625
"BR0201",3,399.987041795387,299.989934108923,224.995748919131,393.987041795387,293.989934108923,218.995748919131,1.39995395180862,8,2,4,64,0.999915160158415,57,18969,0,0,0,18969,18969,0,0,0,0,296.390625,0,0,0,0,296.390625,11,387563,6356361,9581121,3509,3564,0.6,890842.8,0,-30,-30,10,10,0.6,0.42,0.42,0.66,0.66,150,11381.4,0,0,0,0,11381.4,44458.59375,0,0,0,0,44458.59375
"BR0202",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,81074,0,0,0,81074,81074,0,0,0,0,1013.425,0,0,0,0,1013.425,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,34051.08,0,0,0,0,34051.08,152013.75,0,0,0,0,152013.75
"BR0203",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,319104,2,0,0,319106,22211,0,0,0,296895,347.046875,0,0,4638.984375,0,4986.03125,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,10661.28,0,0,124695.9,0,135357.18,52057.03125,0,0,695847.65625,0,747904.6875
"BR0204",3,399.600991575886,273.593475697859,221.693409032635,393.600991575886,267.593475697859,215.693409032635,1.34638893454749,8,2,4,64,0.897679508200255,35,76435,2,0,0,76437,0,0,0,0,76437,0,0,0,1194.328125,0,1194.328125,8,0,0,0,8457616,0,0.6,634321.2,10,10,10,-30,10,0.66,0.66,0.66,0.42,0.66,150,0,0,0,32103.54,0,32103.54,0,0,0,179149.21875,0,179149.21875
"BR0205",3,399.987041795387,299.989934108923,224.995748919131,393.987041795387,293.989934108923,218.995748919131,1.39995395180862,8,2,4,64,0.999915160158415,57,306527,0,1,15867,322395,0,42942,279453,0,0,0,670.96875,4366.453125,0,0,5037.421875,11,387563,6356361,9581121,3509,3564,0.6,890842.8,0,-30,-30,10,10,0.6,0.42,0.42,0.66,0.66,150,0,18035.64,117370.26,0,0,135405.9,0,100645.3125,654967.96875,0,0,755613.28125
"BR0206",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,509284,0,5000,26184,540468,0,58719,481749,0,0,0,815.541666666667,6690.95833333333,0,0,7506.5,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,24661.98,202334.58,0,0,226996.56,0,122331.25,1003643.75,0,0,1125975
"BR0207",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,698710,1,4364,35872,738947,0,17685,721262,0,0,0,245.625,10017.5277777778,0,0,10263.1527777778,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,7427.7,302930.04,0,0,310357.74,0,36843.75,1502629.16666667,0,0,1539472.91666667
"BR0208",3,399.707692424025,269.789457249705,252.609612684429,393.707692424025,263.789457249705,246.609612684429,1.33899429934746,7,2,4,56,0.882798614033888,40,7252,0,1147,0,8399,0,0,8399,0,0,0,0,149.982142857143,0,0,149.982142857143,10,680,5815640,5053100,510,610,0.6,652232.4,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,0,3527.58,0,0,3527.58,0,0,22497.3214285714,0,0,22497.3214285714
"BR0209",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,18727,0,0,0,18727,2924,6658,4358,2592,2195,36.55,83.225,54.475,27.4375,32.4,234.0875,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,1228.08,2796.36,2091.84,1053.6,1088.64,8258.52,5482.5,12483.75,8171.25,4115.625,4860,35113.125
"BR0209XL",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,20283,0,0,0,20283,3168,7211,4720,2807,2377,44,100.152777777778,65.5555555555556,33.0138888888889,38.9861111111111,281.708333333333,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,1330.56,3028.62,1982.4,1426.2,1347.36,9115.14,6600,15022.9166666667,9833.33333333333,4952.08333333333,5847.91666666667,42256.25
"BR0210",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,61059,0,0,0,61059,0,0,0,61059,0,0,0,0,0,763.2375,763.2375,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,0,0,0,25644.78,25644.78,0,0,0,0,114485.625,114485.625
"BR0211",3,399.789976507924,298.39926405273,178.172392210324,393.789976507924,292.39926405273,172.172392210324,1.39637848112131,10,2,4,80,0.984048058693944,44,47588,0,0,0,47588,0,0,0,47588,0,0,0,0,0,594.85,594.85,8,0,0,849440,0,6262376,0.6,533386.2,10,10,-20,10,-30,0.66,0.66,0.48,0.66,0.42,150,0,0,0,0,19986.96,19986.96,0,0,0,0,89227.5,89227.5
"BR0212",3,398.71731535038,290.364648791201,359.218365142756,392.71731535038,284.364648791201,353.218365142756,1.37816392828316,5,2,4,40,0.962683709041589,14,41492,0,0,0,41492,0,0,0,41492,0,0,0,0,0,1037.3,1037.3,4,0,49492,0,0,4629072,0.6,701784.6,10,10,10,10,-30,0.66,0.66,0.66,0.66,0.42,150,0,0,0,0,17426.64,17426.64,0,0,0,0,155595,155595
"BR0213",3,399.84631838546,299.882265270826,212.352365791362,393.84631838546,293.882265270826,206.352365791362,1.39945716731257,8,2,4,64,0.9430554385762,49,2,48016,0,0,48018,0,48018,0,0,0,0,750.28125,0,0,0,750.28125,8,0,6271120,0,0,2359384,0.6,647287.8,10,-30,10,10,-20,0.66,0.42,0.66,0.66,0.48,150,0,20167.56,0,0,0,20167.56,0,112542.1875,0,0,0,112542.1875
"BR0214",3,399.817939885665,299.858578161277,191.063687650431,393.817939885665,293.858578161277,185.063687650431,1.39935303609388,9,2,4,72,0.954433486798637,47,2,30967,0,0,30969,0,30969,0,0,0,0,430.125,0,0,0,430.125,3,0,184470,0,0,0,0.6,36894,10,-10,10,10,10,0.66,0.54,0.66,0.66,0.66,150,0,16723.26,0,0,0,16723.26,0,64518.75,0,0,0,64518.75
"BR0215",3,399.817939885665,299.858578161277,191.063687650431,393.817939885665,293.858578161277,185.063687650431,1.39935303609388,9,2,4,72,0.954433486798637,47,2,3683,0,0,3685,0,3685,0,0,0,0,51.1805555555556,0,0,0,51.1805555555556,3,0,184470,0,0,0,0.6,36894,10,-10,10,10,10,0.66,0.54,0.66,0.66,0.66,150,0,1989.9,0,0,0,1989.9,0,7677.08333333333,0,0,0,7677.08333333333
"BR0216",3,398.816671857971,269.672587953179,179.323471288646,392.816671857971,263.672587953179,173.323471288646,1.3369785196223,10,2,4,80,0.892880819994613,17,3847,35710,0,0,39557,0,39557,0,0,0,0,494.4625,0,0,0,494.4625,7,37891,3532942,1166893,28441,447874,0.6,446917.8,10,-30,-20,10,-10,0.66,0.42,0.48,0.66,0.54,150,0,16613.94,0,0,0,16613.94,0,74169.375,0,0,0,74169.375
"BR0217",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,2,28665,0,0,28667,0,28667,0,0,0,0,358.3375,0,0,0,358.3375,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,12040.14,0,0,0,12040.14,0,53750.625,0,0,0,53750.625
"BR0218",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,0,1962,0,0,1962,0,0,0,1962,0,0,0,0,0,24.525,24.525,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,0,0,0,824.04,824.04,0,0,0,0,3678.75,3678.75
"BR0219",3,399.795645664979,299.853501914681,174.024145066779,393.795645664979,293.853501914681,168.024145066779,1.39929829515932,10,2,4,80,0.965835007394035,46,2,50400,0,0,50402,0,50402,0,0,0,0,630.025,0,0,0,630.025,1,0,50402,0,0,0,0.6,30241.2,10,-10,10,10,10,0.66,0.54,0.66,0.66,0.66,150,0,27217.08,0,0,0,27217.08,0,94503.75,0,0,0,94503.75
"BR0220",3,398.963977944114,276.919861172734,179.203626516496,392.963977944114,270.919861172734,173.203626516496,1.3517676782337,10,2,4,80,0.916602069961896,21,6678,28026,0,0,34704,0,34704,0,0,0,0,433.8,0,0,0,433.8,6,0,950298,772890,0,0,0.6,172318.8,10,-20,-20,10,10,0.66,0.48,0.48,0.66,0.66,150,0,16657.92,0,0,0,16657.92,0,65070,0,0,0,65070
"BR0221",3,398.816671857971,269.672587953179,179.323471288646,392.816671857971,263.672587953179,173.323471288646,1.3369785196223,10,2,4,80,0.892880819994613,17,15119,219095,0,0,234214,0,75581,158633,0,0,0,944.7625,1982.9125,0,0,2927.675,7,37891,3532942,1166893,28441,447874,0.6,446917.8,10,-30,-20,10,-10,0.66,0.42,0.48,0.66,0.54,150,0,31744.02,76143.84,0,0,107887.86,0,141714.375,297436.875,0,0,439151.25
"BR0222",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,11159,47885,0,0,59044,0,59044,0,0,0,0,820.055555555556,0,0,0,820.055555555556,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,0,24798.48,0,0,0,24798.48,0,123008.333333333,0,0,0,123008.333333333
"BR0223",3,398.963977944114,276.919861172734,179.203626516496,392.963977944114,270.919861172734,173.203626516496,1.3517676782337,10,2,4,80,0.916602069961896,21,954,54391,0,0,55345,0,48316,7029,0,0,0,603.95,87.8625,0,0,691.8125,6,0,950298,772890,0,0,0.6,172318.8,10,-20,-20,10,10,0.66,0.48,0.48,0.66,0.66,150,0,23191.68,3373.92,0,0,26565.6,0,90592.5,13179.375,0,0,103771.875
