codigo_producto,candidate_id,costo_flete_usd,fuente,sku_semilla,caja_grosor_mm,L_int,W_int,H_int,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,cajas_L,cajas_W,cajas_H,capacidad_pallet,carga_maxima_kg,capacidad_pallet_validada,costo_flete_usd_validado
BR0387,t3_0_c00182,10800.000000000000,optima_individual,BR0188,3.000000000000,393.456657286200,293.559680438227,193.726211629175,399.456657286200,299.559680438227,199.726211629175,2,4,9,72,142.510974689962,72,10800
BR0388,t3_0_c02230,134850.000000000000,par_factible,BR0051|BR0245,3.000000000000,393.555282378015,232.973500554299,238.125950324208,399.555282378015,238.973500554299,244.125950324208,2,5,7,70,130.179159361269,70,134850
BR0389,t3_0_c02065,5400.000000000000,par_factible,BR0048|BR0173,3.000000000000,393.379355375369,267.942798014790,218.900112316767,399.379355375369,273.942798014790,224.900112316767,2,4,8,64,137.272608924962,64,5400
BR0390,t3_0_c02927,9450.000000000000,par_factible,BR0089|BR0153,3.000000000000,393.707692424025,263.789457249705,246.609612684429,399.707692424025,269.789457249705,252.609612684429,2,4,7,56,136.492791661317,56,9450
BR0391,t3_0_c01179,3106650.000000000000,par_factible,BR0020|BR0336,3.000000000000,392.579922309114,270.660762454932,193.633529189483,398.579922309114,276.660762454932,199.633529189483,2,4,9,72,137.663746815829,72,3106650
BR0392,t3_0_c01885,70950.000000000000,par_factible,BR0036|BR0146,3.000000000000,393.555692758424,293.708720516100,173.217411522359,399.555692758424,299.708720516100,179.217411522359,2,4,10,80,142.561550744522,80,70950
BR0393,t3_0_c01179,40200.000000000000,par_factible,BR0020|BR0336,3.000000000000,392.579922309114,270.660762454932,193.633529189483,398.579922309114,276.660762454932,199.633529189483,2,4,9,72,137.663746815829,72,40200
BR0394,t3_0_c01227,51900.000000000000,par_factible,BR0021|BR0263,3.000000000000,392.923182925887,233.764106382225,205.787060256844,398.923182925887,239.764106382225,211.787060256844,2,5,8,80,130.211474626145,80,51900
BR0395,t3_0_c01912,422550.000000000000,par_factible,BR0036|BR0324,3.000000000000,392.816671857971,263.672587953179,173.323471288646,398.816671857971,269.672587953179,179.323471288646,2,4,10,80,136.287309530328,80,422550
BR0396,t3_0_c03763,1256250.000000000000,par_factible,BR0120|BR0184,3.000000000000,393.846318385460,293.882265270826,206.352365791362,399.846318385460,299.882265270826,212.352365791362,2,4,8,64,142.656182829562,64,1256250
BR0397,t3_0_c00244,1135200.000000000000,optima_individual,BR0283,3.000000000000,393.987041795387,293.989934108923,218.995748919131,399.987041795387,299.989934108923,224.995748919131,2,4,8,64,142.706823450467,64,1135200
BR0398,t3_0_c03763,166950.000000000000,par_factible,BR0120|BR0184,3.000000000000,393.846318385460,293.882265270826,206.352365791362,399.846318385460,299.882265270826,212.352365791362,2,4,8,64,142.656182829562,64,166950
BR0399,t3_0_c00012,81750.000000000000,optima_individual,BR0007,3.000000000000,393.879450675377,293.913580311683,293.899489682015,399.879450675377,299.913580311683,299.899489682015,2,4,6,48,142.669321938660,48,81750
BR0400,t3_0_c00012,53850.000000000000,optima_individual,BR0007,3.000000000000,393.879450675377,293.913580311683,293.899489682015,399.879450675377,299.913580311683,299.899489682015,2,4,6,48,142.669321938660,48,53850
BR0401,t3_0_c03763,49650.000000000000,par_factible,BR0120|BR0184,3.000000000000,393.846318385460,293.882265270826,206.352365791362,399.846318385460,299.882265270826,212.352365791362,2,4,8,64,142.656182829562,64,49650
BR0402,t3_0_c01906,30450.000000000000,par_factible,BR0036|BR0286,3.000000000000,393.789976507924,292.399264052730,172.172392210324,399.789976507924,298.399264052730,178.172392210324,2,4,10,80,142.342351416669,80,30450
BR0403,t3_0_c00320,900.000000000000,optima_individual,BR0403,3.000000000000,389.167844752098,232.941435956593,333.191482056045,395.167844752098,238.941435956593,339.191482056045,2,5,5,50,129.278139548950,50,900
BR0404,t3_0_c02927,900.000000000000,par_factible,BR0089|BR0153,3.000000000000,393.707692424025,263.789457249705,246.609612684429,399.707692424025,269.789457249705,252.609612684429,2,4,7,56,136.492791661317,56,900
BR0405,t3_0_c01885,750.000000000000,par_factible,BR0036|BR0146,3.000000000000,393.555692758424,293.708720516100,173.217411522359,399.555692758424,299.708720516100,179.217411522359,2,4,10,80,142.561550744522,80,750
BR0406,t3_0_c00012,1050.000000000000,optima_individual,BR0007,3.000000000000,393.879450675377,293.913580311683,293.899489682015,399.879450675377,299.913580311683,299.899489682015,2,4,6,48,142.669321938660,48,1050
BR0407,t3_0_c00215,5250.000000000000,optima_individual,BR0238,3.000000000000,393.693335084587,293.762924302295,251.100144978147,399.693335084587,299.762924302295,257.100144978147,2,4,7,56,142.600663101390,56,5250
BR0408,t3_0_c00012,1050.000000000000,optima_individual,BR0007,3.000000000000,393.879450675377,293.913580311683,293.899489682015,399.879450675377,299.913580311683,299.899489682015,2,4,6,48,142.669321938660,48,1050
BR0409,t3_0_c02927,900.000000000000,par_factible,BR0089|BR0153,3.000000000000,393.707692424025,263.789457249705,246.609612684429,399.707692424025,269.789457249705,252.609612684429,2,4,7,56,136.492791661317,56,900
BR0410,t3_0_c04025,15450.000000000000,par_factible,BR0134|BR0399,3.000000000000,393.403325358649,293.531366951489,284.889912118574,399.403325358649,299.531366951489,290.889912118574,2,4,6,48,142.494329345727,48,15450
BR0411,t3_0_c03328,7050.000000000000,par_factible,BR0103|BR0281,3.000000000000,393.464172072871,293.587905218947,213.748735251768,399.464172072871,299.587905218947,219.748735251768,2,4,8,64,142.518261044097,64,7050
BR0412,t3_0_c00244,5850.000000000000,optima_individual,BR0283,3.000000000000,393.987041795387,293.989934108923,218.995748919131,399.987041795387,299.989934108923,224.995748919131,2,4,8,64,142.706823450467,64,5850
BR0413,t3_0_c04534,5400.000000000000,par_factible,BR0151|BR0371,3.000000000000,393.288142989791,293.489681815439,243.106387964785,399.288142989791,299.489681815439,249.106387964785,2,4,7,56,142.462348203354,56,5400
BR0414,t3_0_c01885,750.000000000000,par_factible,BR0036|BR0146,3.000000000000,393.555692758424,293.708720516100,173.217411522359,399.555692758424,299.708720516100,179.217411522359,2,4,10,80,142.561550744522,80,750
BR0415,t3_0_c05349,900.000000000000,par_factible,BR0239|BR0339,3.000000000000,392.065471387297,233.576210143892,262.412056686635,398.065471387297,239.576210143892,268.412056686635,2,5,6,60,129.998302808312,60,900
BR0416,t3_0_c01885,750.000000000000,par_factible,BR0036|BR0146,3.000000000000,393.555692758424,293.708720516100,173.217411522359,399.555692758424,299.708720516100,179.217411522359,2,4,10,80,142.561550744522,80,750
BR0417,t3_0_c02055,6000.000000000000,par_factible,BR0048|BR0132,3.000000000000,393.644347892194,233.933489959603,244.374334885580,399.644347892194,239.933489959603,250.374334885580,2,5,7,70,130.393033960452,70,6000
BR0418,t3_0_c02055,8550.000000000000,par_factible,BR0048|BR0132,3.000000000000,393.644347892194,233.933489959603,244.374334885580,399.644347892194,239.933489959603,250.374334885580,2,5,7,70,130.393033960452,70,8550
BR0419,t3_0_c01622,90300.000000000000,par_factible,BR0030|BR0148,3.000000000000,393.468921280580,293.587465495001,182.826054131300,399.468921280580,299.587465495001,188.826054131300,2,4,9,72,142.519139634050,72,90300
BR0420,t3_0_c01179,429000.000000000000,par_factible,BR0020|BR0336,3.000000000000,392.579922309114,270.660762454932,193.633529189483,398.579922309114,276.660762454932,199.633529189483,2,4,9,72,137.663746815829,72,429000
BR0421,t3_0_c03395,341850.000000000000,par_factible,BR0106|BR0125,3.000000000000,393.679803576818,271.143676591170,214.833582632121,399.679803576818,277.143676591170,220.833582632121,2,4,8,64,137.986437007085,64,341850
