codigo_producto,candidate_id,costo_flete_usd,fuente,sku_semilla,caja_grosor_mm,L_int,W_int,H_int,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,cajas_L,cajas_W,cajas_H,capacidad_pallet,carga_maxima_kg
BR0405,t3_0_c01885,750.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0406,t3_0_c00012,1050.0,optima_individual,BR0007,3.0,393.87944673658205,293.9135773725474,293.8994867430204,399.87944673658205,299.9135773725474,299.8994867430204,2,4,6,48,142.66932193866043
BR0407,t3_0_c00215,5250.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0408,t3_0_c00012,1050.0,optima_individual,BR0007,3.0,393.87944673658205,293.9135773725474,293.8994867430204,399.87944673658205,299.9135773725474,299.8994867430204,2,4,6,48,142.66932193866043
BR0409,t3_0_c02927,900.0,par_factible,BR0089|BR0153,3.0,393.7076884869479,263.78945461181,246.60961021833336,399.7076884869479,269.78945461181,252.60961021833336,2,4,7,56,136.49279166131657
BR0410,t3_0_c04025,15450.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0411,t3_0_c03328,7050.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0412,t3_0_c00244,5850.0,optima_individual,BR0283,3.0,393.9870378555164,293.98993116902363,218.99574672917328,399.9870378555164,299.98993116902363,224.99574672917328,2,4,8,64,142.70682345046689
BR0413,t3_0_c04534,5400.0,par_factible,BR0151|BR0371,3.0,393.2881390569096,293.4896788805418,243.10638553372127,399.2881390569096,299.4896788805418,249.10638553372127,2,4,7,56,142.462348203354
BR0414,t3_0_c01885,750.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0415,t3_0_c05349,900.0,par_factible,BR0239|BR0339,3.0,392.0654674666424,233.57620780813008,262.41205406251447,398.0654674666424,239.57620780813008,268.41205406251447,2,5,6,60,129.99830280831245
BR0416,t3_0_c01885,750.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0417,t3_0_c02055,6000.0,par_factible,BR0048|BR0132,3.0,393.64434395575086,233.93348762026807,244.3743324418364,399.64434395575086,239.93348762026807,250.3743324418364,2,5,7,70,130.3930339604524
BR0418,t3_0_c02055,8550.0,par_factible,BR0048|BR0132,3.0,393.64434395575086,233.93348762026807,244.3743324418364,399.64434395575086,239.93348762026807,250.3743324418364,2,5,7,70,130.3930339604524
BR0419,t3_0_c01622,90300.0,par_factible,BR0030|BR0148,3.0,393.4689173458904,293.5874625591259,182.8260523030395,399.4689173458904,299.5874625591259,188.8260523030395,2,4,9,72,142.51913963405022
BR0420,t3_0_c01179,429000.0,par_factible,BR0020|BR0336,3.0,392.57991838331486,270.66075974832404,193.6335272531473,398.57991838331486,276.66075974832404,199.6335272531473,2,4,9,72,137.66374681582852
BR0421,t3_0_c03395,341850.0,par_factible,BR0106|BR0125,3.0,393.67979964001967,271.1436738797329,214.83358048378489,399.67979964001967,277.1436738797329,220.83358048378489,2,4,8,64,137.9864370070851
